Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,02/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Latin America & Caribbean (excluding high income),LAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.831904586,0.9797498,0.388538961,0.848638639,0.543139047,0.808832717,0.490007949,0.639759955,0.720559725,0.798095373,0.788487094,0.943702144,0.798290592,0.776565624,0.629695629,0.844608245,0.631369201,0.651862935,0.959687764,0.731396758,0.686735815,0.89210326,1.095948715,0.848911972,1.54107291,1.55274467,2.12748624,2.887414188,3.293452917,4.265726549,3.550674872,3.323427073,2.905768865,2.143360336,2.829679098,2.681955124,2.13711163,3.212705784,3.017345547,1.944302393,2.86552525,3.214453392,3.112606642,3.049950449,2.746281962,3.26493019,3.358079099,3.034109693,3.399411756,
Lao PDR,LAO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.068450706,0,0,0.333911407,0.560187355,0.693192961,0.671148791,0.691607729,2.251932238,3.835174699,5.392573986,8.528709312,5.20889424,3.585439352,5.424803198,1.9576039,1.35157902,0.253176893,0.962969691,0.714895049,1.013321328,5.424761492,7.660971715,4.183937386,5.462074931,3.91153219,3.437366775,6.061565811,5.705778804,6.539163078,7.489414791,5.917464041,10.04611655,7.350036181,
Lebanon,LBN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008148385,0.058498924,0.227233866,0.034751722,0.315902283,0.09317852,0.235021371,0.298665506,0.584358875,11.42467711,6.58022463,5.012211585,5.75581692,8.237549526,6.975529146,14.24105903,8.979588566,12.20803742,12.13014238,13.57260994,14.82521301,13.5399334,11.13982935,7.827816608,7.034283997,5.678005822,5.926999191,4.320835967,5.012749196,4.724162111,4.647116274,
Liberia,LBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3798627,0.91611479,0.302049622,49.76203209,8.400416014,8.725196147,9.63866591,9.587593707,16.42735095,7.228700482,103.3373871,86.98944676,84.89456969,65.16711332,15.96281262,7.32388519,9.509344313,7.543642601,3.956181214,
Libya,LBY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54983048,0.287244155,0.292470625,0.189688511,-0.253860828,-0.346404719,-0.400657026,-0.221233312,-0.469339737,-0.35597879,0.368432813,-0.389914244,0.707942488,0.544437835,1.077823452,2.192919977,3.755326186,6.944996129,4.718017988,2.175212642,2.385873758,0,1.740486447,1.071708764,0,0,0,,,
St. Lucia,LCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,14.04694161,19.10454628,19.92707695,20.00500511,21.5161518,13.71999744,4.803568885,5.23168212,6.680829122,4.773161642,4.465783829,4.278209307,6.114823185,8.638562191,10.52158119,6.790510658,5.577273168,5.094153367,4.799720365,2.6095402,6.632648894,10.62708284,10.08227669,6.442093934,7.366267884,6.45105019,12.04847719,8.018326459,7.700635897,20.61885173,21.25098301,12.52880693,11.4485321,8.669001628,6.675791232,5.261002655,5.628402445,4.036552594,9.264788778,8.443994273,2.074290742,2.082930444,
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.876926805,0.973995913,0.44448953,0.837833118,0.583519962,0.832869557,0.50708314,0.652690742,0.764880459,0.849300186,0.863041802,1.000617891,0.871134997,0.780320073,0.623767626,0.825710223,0.663294235,0.690742585,0.987678314,0.862291188,0.75542029,0.950354676,1.127965638,0.916431617,1.667516647,1.664928259,2.296694993,3.079138687,3.413475843,4.559054011,3.646715731,3.405322666,2.965217796,2.360064473,3.064853433,3.253722809,3.213555413,4.235362356,3.884130754,2.753801179,3.334469891,3.847155129,3.713635345,4.35639118,3.913001888,5.360550726,3.510935936,3.092572404,3.353568712,
Least developed countries: UN classification,LDC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,1.295191555,1.334920849,0.328288656,0.131430846,0.804628829,0.339539222,0.600887445,0.570715799,0.500059606,0.248063994,0.370330018,-0.054464044,0.208327188,0.4666457,0.190559044,0.31081337,0.233991644,0.410707831,0.009733617,0.790241739,0.947250405,1.342789992,0.722551225,0.842942958,0.901383318,1.36101494,1.814100089,2.843699062,1.876658405,3.146880518,2.776549269,3.848214091,3.292030228,1.781133291,2.345480416,2.698969207,3.229947426,2.652233423,2.74599084,3.093404512,3.603889951,2.80686957,3.048421256,4.015443297,2.690240636,1.816176739,2.050294106,
Low income,LIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.68793275,2.200492222,1.731380638,1.887733439,0.349225662,0.401521094,0.924964029,0.246753159,0.730492973,0.624976621,0.450458452,0.215930392,0.153619787,-0.261476731,0.059160631,0.232412428,-0.068330447,0.223521123,0.051503252,0.171241709,0.122166753,0.494079319,1.059372491,1.342658866,0.82974423,0.468234468,0.740149877,0.986873135,1.011059017,1.526767474,1.524536306,2.397816656,2.259325379,2.520869875,2.697113729,1.840760395,2.739254987,3.544647854,4.148154621,2.675266627,4.643842643,5.34996056,5.600449931,4.890845615,3.544053961,3.547131264,3.671771552,3.213602438,3.541779925,
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3135907,376.7979194,255.3067977,563.5689133,53.43499011,-7.295190146,1114.894149,728.8863046,319.1002703,664.5481162,587.8352337,460.1917525,540.3761663,18.06890509,140.3009477,1282.632552,976.2415175,,,
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013063525,0.012661922,0.011746573,0.017387524,0.03916537,0.003764173,2.78E-05,-0.029688497,0.053944134,1.394269235,1.068684421,1.115631636,1.332999395,0.731028082,0.539629797,0.437605603,0.464045945,0.890492573,0.65520341,0.282532657,0.539742839,0.5371914,1.26379157,1.881082276,1.420195947,0.429753548,0.862545736,2.849579948,1.224592312,1.12676595,1.05898829,1.090747209,1.188277909,1.211327409,1.126677351,1.116128543,1.696262869,1.863973322,1.847530254,0.960390595,0.841873411,1.46405222,1.375209636,1.254815449,1.126094958,0.843202526,1.088638432,1.559563299,1.811619808,
Lower middle income,LMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.598697935,0.678417945,0.596496359,0.789130981,0.423163414,0.839893741,0.594965454,0.408656479,0.419339658,0.575047282,0.199834614,0.405012236,0.320912447,0.352616593,0.300855621,0.502994781,0.390492684,0.489004982,0.568237431,0.79663908,0.512621655,0.704751688,0.735992037,1.129243663,1.322748954,1.378011494,1.543908221,1.580810209,1.477003155,1.1981645,0.866821398,1.21452057,1.427458949,1.267672009,1.355386709,2.252479515,2.714454461,2.980286593,3.451078264,2.578652977,2.054872744,2.17447232,1.978502458,1.910042379,2.075157775,2.411786553,1.822778948,1.967613897,1.920331095,
Low & middle income,LMY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.797828751,0.872082095,0.553823145,0.870532203,0.669285115,0.786381718,0.487183704,0.490838081,0.594949236,0.501864928,0.453426392,0.593246278,0.50403058,0.468125946,0.443751668,0.518065228,0.425642952,0.477736688,0.703910633,0.740113744,0.644130907,0.938573163,1.125943607,1.507840138,1.847186129,1.841206398,2.111073632,2.656377582,2.741073776,2.903847079,2.477944684,2.703098623,2.529491104,2.320266307,2.640021345,3.067997278,3.337508978,3.778386717,3.618583151,2.514044291,2.990564035,3.023518504,2.625411485,2.7104002,2.276892308,2.321869359,2.081494762,1.882523454,1.9094191,
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.227616895,0.00750302,0.068931641,1.04131163,1.102263042,0.929680514,1.306754566,0.724809441,1.822076722,0.706957665,1.471914974,4.538044563,2.772861964,2.762959286,1.134407201,1.007158246,1.873153943,4.926620642,2.412879506,3.072934212,3.274123864,3.053486876,2.414323809,3.651798841,3.596348,3.659599267,3.795558364,3.683701392,1.631137039,1.351158889,4.405852285,0.6260878,5.151679318,0.397259158,2.190982635,2.11587234,1.990101874,3.621522143,4.944539168,3.390964242,1.682491676,1.445358234,
Late-demographic dividend,LTE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,0.995936494,0.70113209,0.694663842,0.807590519,0.897978502,0.755384355,0.733166692,0.665962977,0.52829437,0.661114257,,0.905577054,0.894755055,1.028933552,1.424322247,2.249340202,2.409889268,2.233401335,2.693572296,3.30287775,3.898560723,4.331358973,4.247705278,3.511933426,3.824494136,3.557293582,3.447885944,4.605497117,4.57786797,5.229995422,4.257325296,3.851170908,4.26925334,4.027270561,3.712549257,3.396791477,3.381676228,3.858271152,2.750412873,2.253952427,2.206046842,
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921858814,1.817507675,3.57981891,8.173892354,5.144844108,3.29548081,3.610692014,4.627916817,1.156218321,3.848295174,4.947922851,7.477218899,6.546916554,3.610534684,-0.962123929,2.978445807,4.332938869,1.57995136,1.537566357,0.735341379,2.521421059,2.237132982,2.501289593,1.623937419,
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96712096,14.51790944,14.93326034,12.43666267,75.96383407,-58.32288048,12.74333532,53.05599775,73.53262074,14.73745723,44.98641207,25.92068164,28.54220752,21.63797597,52.52469117,-10.61879125,-7.921291406,
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.229067021,5.567062969,7.288254387,5.1973988,4.630193286,4.085914167,2.08165517,1.679869481,2.699115096,4.121053931,4.789395105,7.956721236,8.78184452,4.022305809,-0.571493336,1.996054925,5.379484688,3.836520346,3.267499068,3.317376299,3.000528717,1.201363076,3.763262824,1.299028198,
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.022999545,0.726714013,,-0.02817262,0.003294901,-0.004636195,0.015423709,-0.022360904,0.014902574,0.287005706,-0.39967054,-0.063993932,0.055539204,0.03130345,0.083397219,0.032033216,-0.265337073,0.145133594,-0.011755091,2.349135568,5.380013715,6.17582859,7.288151565,14.67905263,19.7223349,29.21251435,19.03966351,-1.9213883,12.90471027,4.778923665,8.286323961,7.248760644,4.268173084,0.809858512,3.686896074,0.844484407,-2.514516886,
St. Martin (French part),MAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.505519205,0.530225899,0.256202185,0.087950074,-0.2657839,0.055871989,0.396636899,0.072345077,0.088842773,0.046741366,0.411510741,0.329327471,0.449506233,0.283812172,0.316964971,0.13324521,0.002821794,0.273715535,0.329354803,0.63485078,0.547125195,0.983299748,1.253209909,1.552546867,1.547360542,0.857714129,0.828039326,2.757090065,0.738435977,1.986389025,1.097744357,7.158102454,1.137290892,4.442277216,1.498214019,2.679705952,3.585019771,3.575094994,2.666048499,2.120969595,1.330904482,2.487274621,2.892094421,3.146163799,3.202529638,3.21498327,2.084337943,2.442808135,3.074940382,
Monaco,MCO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.816929047,1.400489025,4.079621172,4.445118143,3.234587569,9.898873839,6.986009639,5.057713389,3.723041204,5.811989832,6.381450441,7.58983096,12.17898034,12.00046267,4.776794272,4.161027192,4.266396679,2.879380432,2.546994131,3.629043549,2.912307984,1.095090294,1.596420182,2.725261746,
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.899394157,0.090036943,0.894460596,0.665431647,0.714979938,0.200292248,0.063297117,-0.117334625,-0.137772235,-0.190017919,-0.019544103,-0.022253945,-0.002552324,0.105650629,0.291547622,-0.006298354,0.430901018,0.135249201,0.119139855,0.513046933,0.726513296,0.515661803,0.698714984,0.455584126,0.192409122,0.307293401,0.254363431,0.394988808,0.444951719,1.570545955,2.139235804,2.054480097,0.333430728,0.235184806,1.212455138,1.695250175,5.342424223,9.260115473,10.57793056,13.44854256,9.138671338,7.05979215,7.036805439,4.554645379,4.433873409,2.897277242,4.564608079,3.52797151,4.41794014,
Maldives,MDV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,-0.306144729,-0.066992014,-6.008030259,0.415011038,-0.127849741,0.951595038,3.805440568,3.610134357,0.711699541,2.321466091,2.603573341,2.658831511,2.316981633,2.140685595,2.456659133,1.812258378,2.068298726,2.244855089,2.132576087,2.091211587,3.573781889,2.360552923,2.755600741,3.020036091,4.314674454,4.554996736,4.051980515,7.088056791,7.979034445,6.735340125,8.363764331,15.26593239,7.898939479,10.95038209,9.016594968,7.251038963,10.42760511,9.666581143,10.10869819,
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.485057636,0.175214072,0.459209193,0.208812164,-1.694794966,1.303381492,0.032125569,0.598685683,0.715040231,0.104847968,-0.369264658,1.437676184,2.164129426,1.056106719,1.116518599,0.33953629,0.426058102,-0.007388316,0.350880509,0.248452455,0.371588931,0.534303893,0.798502086,0.883571951,0.883724973,0.296803072,0.694376346,1.326157347,1.44681947,0.874811946,1.305973253,1.153627639,1.065566197,1.824415113,2.594306158,4.791005085,6.106272811,5.967043425,4.332630353,3.50609797,3.1775422,1.941047335,1.807942271,1.540425519,1.06857115,1.298235463,1.600661825,1.743517589,1.884917981,
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.878679617,0.783163265,0.39465708,0.826700434,0.706605556,0.520921591,0.821615274,0.39981099,0.642110244,0.98988266,1.018820953,1.166088701,1.029743065,1.403695728,0.836854164,1.016290409,1.783722244,1.785269635,1.585251599,1.4336,1.008215838,1.52071211,1.209667654,0.876509663,2.078860325,2.645648506,2.235071889,2.563839791,2.422927439,2.322605748,2.596709943,3.972481833,3.11551958,2.498643439,3.185216164,2.965112808,2.120191924,3.142659809,2.903434056,2.14033886,1.975295752,2.092376993,1.473415008,3.703262731,2.4485768,3.173674291,3.376135911,2.845642494,3.071648113,
Marshall Islands,MHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64067275,0.60167394,0.636869184,-0.876722337,0.863934759,2.310854418,1.290100248,4.540618092,3.718755977,9.652226394,-5.769858133,-2.512951509,11.68767474,17.33983281,4.898862728,-2.921804001,-1.523669639,2.741201648,4.40714909,
Middle income,MIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.758418396,0.819458165,0.497950298,0.826214737,0.681190056,0.801175731,0.469773525,0.500667477,0.589614768,0.497719872,0.453516794,0.604623024,0.514661431,0.490616083,0.454857104,0.525870905,0.439517423,0.484802385,0.723226775,0.755678369,0.658249243,0.951689154,1.127465901,1.51129075,1.863219845,1.863015747,2.133980027,2.684107195,2.77261383,2.929898346,2.497739979,2.70896881,2.535101041,2.316250505,2.638919986,3.09071914,3.347986846,3.782366403,3.610933136,2.511566737,2.967785601,2.993158155,2.584097208,2.678590043,2.257937637,2.30249365,2.057720275,1.863155633,1.884726974,
North Macedonia,MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674805195,0.202774366,0.24099993,0.400613299,4.024174384,2.363659352,5.765058703,12.65812804,2.841789245,2.406686354,5.439959716,2.32207818,6.229860637,8.798282278,6.172716992,2.760452387,3.204382649,4.839814287,3.467445259,3.720364386,0.535807548,2.947029118,5.147552589,3.375492471,5.119363288,
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.139503499,0.698700966,0.106442681,-0.027842369,0.314550191,0.274028766,0.290783341,-0.072487418,0.19179863,0.134485717,0.239127392,0.114082344,0.242652515,0.816723741,0.207846337,-0.452125276,-0.286482482,0.325054796,0.291658581,0.213642963,0.044242241,-0.772766547,0.144104554,0.836613065,4.117231002,0.97860433,2.757051459,0.327244517,0.900941116,2.03720857,6.025896991,-0.316548673,1.538330257,1.558288192,2.565530725,2.147824266,2.529738478,2.73241341,6.351122856,3.479525704,4.285271631,3.197567293,2.324051136,1.003936338,2.102483388,2.54257369,3.64696746,2.721292428,
Malta,MLT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.626641562,4.363469173,1.509631839,1.49070029,2.828027313,3.340159043,2.67326153,2.952472488,2.713578384,1.615885557,2.130285666,3.140268276,1.690260259,2.102603663,2.381980658,1.697054709,1.524889308,1.107362041,2.020484671,2.438008822,1.178558952,3.274047587,2.802675463,2.08334545,5.058845978,11.40105554,8.76673222,3.69717145,8.23941374,16.1614272,17.25852562,9.623767656,-10.61437669,16.70412588,123.1949679,340.9214559,370.5039175,451.6393122,165.2837576,16.94226988,105.6671275,82.09143556,36.08735589,5.022991123,1.379002658,33.97591855,27.44650977,31.19765509,32.53578819,
Myanmar,MMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86117768,3.215657535,2.220705026,2.377757667,2.000162896,1.959663965,1.901821283,3.517516697,2.71127181,2.92355416,1.818972023,4.201276512,2.225400651,3.740856005,3.323363757,6.842044328,5.182254392,5.998920683,1.813100843,
Middle East & North Africa (excluding high income),MNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.414385215,0.305501564,0.369571506,1.047310783,0.703110363,0.572536984,0.205261368,0.461092217,0.874736479,0.690996784,0.515836802,0.514143291,0.203208,0.208989461,0.294390741,0.352580552,0.297731746,0.245198263,0.433493759,0.453047945,0.142207709,0.59724045,1.160981104,1.035459056,0.889325526,0.374283204,0.46535421,1.270511643,1.052523692,0.886891673,1.212023794,1.644509594,1.994220722,2.141692144,1.796982444,2.615659807,3.765407803,3.364754569,2.888154233,2.328783217,1.847866544,1.054327323,1.39044965,1.072133288,0.504162282,0.656496098,0.978378201,1.249139944,1.248500711,
Montenegro,MNE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46676101,21.45494086,37.27249594,18.31889868,12.26614123,15.12152544,10.00069029,10.83263318,17.26796575,5.182801907,11.57301608,8.823372496,
Mongolia,MNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.004833956,0,0,,,0.467419686,0.151789769,1.002080118,0.745287601,0.674854439,1.181524109,2.11696807,1.680836311,2.874953005,4.723122798,4.968462353,5.567339626,8.245484738,4.664502196,7.434995704,7.189689659,8.801887026,15.02161543,13.60448462,23.52633713,43.91211162,34.75598261,16.37007552,2.762588323,0.802747344,-37.15476254,13.07878846,14.9350705,
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607399425,0.956527742,1.168559877,1.253123499,1.551235505,1.741366448,1.294020872,4.18476942,6.48205892,2.508150079,4.809471718,6.175250746,5.383687926,6.265794992,1.438111806,2.74487196,3.99762441,5.100720968,7.816124996,11.35004669,25.47664541,34.46370265,39.45620334,28.21616393,24.25152905,26.20549649,17.54336326,18.19766206,
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.382138364,1.779335488,0.796198183,2.951471049,0.872767883,-25.78236273,0.296484216,0.762801542,0.525226802,9.817984846,3.821226935,1.663666626,1.995469671,0.173563002,1.17289348,1.021570712,0.55932346,0.184479805,0.201240664,0.353300536,0.660672355,0.15722169,0.515531412,1.287411697,0.158040663,0.493845458,-0.030191354,-0.237521129,0.009645953,1.075610678,3.099437293,5.92031143,5.084489184,6.522909061,22.04058933,37.1658805,5.08438156,4.15201283,8.503252938,-0.083883399,3.009096023,11.395859,26.49648553,19.96526479,9.32179665,10.39017431,5.794288577,11.99001063,1.351623447,
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.446426901,0.275633611,0.431449497,0.143978867,0.103484072,0.058771398,0.162046163,0.148867821,0.473536461,0.74016207,0.507615784,0.912392511,1.112154958,1.640924426,1.546656613,0.608270686,0.456357591,0.451451533,0.56176746,0.462654962,0.829077234,1.320109835,0.291879466,1.136198937,5.696405198,-0.599865225,0.662488345,1.07676585,0.211203296,0.643837301,1.518865354,4.181080395,3.78088837,2.811755101,4.298002643,3.762320541,5.047854804,2.418386829,3.558121416,1.851264745,3.096387146,3.340643174,2.61258141,
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.960090872,2.627351779,2.487299539,1.733134615,4.137646804,3.60555371,1.447075163,0.686791826,0.961607166,-0.115676927,0.766097015,0.090244655,0.508429672,0.208774798,2.259089157,0.046274962,-0.247538381,0.007653597,1.263837483,0.58419752,1.238853274,-1.302446233,-0.394550298,0.386354549,2.114787865,0.403807904,0.692565749,0.558295259,0.691439461,3.295652375,1.491247431,1.124378614,0.16877643,2.053255695,3.10150872,3.821120329,0.889478543,2.806014103,3.672693352,0.793568757,1.393891227,10.15434383,-0.147400175,8.17848083,9.889322031,8.097843672,2.129563444,1.43100155,1.444211325,
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.432604616,2.356078734,2.260438819,2.244552689,6.01110783,3.769208638,3.450274281,3.089074722,3.056483048,2.703291629,3.813715701,5.057831364,5.212561933,4.153743438,2.349423975,2.226631023,1.762689094,1.313416535,2.039636235,4.293264,5.298123388,8.136329636,8.760474402,7.482853658,5.829614258,4.710245402,5.035342931,5.136241158,2.997750852,4.921466665,4.038428624,0.597029318,3.166124323,2.920942095,3.50787262,2.734393126,4.727194488,4.686888049,3.280787035,0.056692268,4.268663866,5.074455346,2.829056466,3.494301779,3.141267795,3.270949574,4.471318192,2.937208936,2.389996038,
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.262411303,0.240745634,0.242845237,0.328552613,0.425851212,0.306454342,0.257728522,0.274340366,0.359508098,0.465360529,0.720284584,0.749837596,0.582946089,0.405540633,0.703513841,0.231449243,0.678943104,1.358779433,1.116098844,1.336499391,1.214439755,0.562376611,0.52481003,0.731716483,0.83252263,1.003636528,1.223646695,1.487733894,2.435942463,3.297411732,3.796059755,1.774695275,1.158687542,1.004715284,1.630679863,1.181771208,2.396211219,2.937194893,2.528774213,1.149782508,1.769733541,1.739474671,1.662893001,1.906426349,1.635496035,2.878148511,2.612650231,1.81598553,1.370011217,
Namibia,NAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.018735958,0.498277328,-0.00740296,-0.060608193,-0.018960941,1.061369851,4.024855557,3.452304569,1.71719565,2.694184878,3.881199338,3.261920948,2.217420628,2.514875095,1.338139651,5.121311574,10.91159371,4.503987382,1.35309576,3.449785056,5.515185136,7.782628251,7.662734693,8.83464148,9.416368976,2.545504269,6.539236432,7.965459574,6.19599123,3.488070069,6.987412942,3.356485898,2.774001086,1.374162199,
New Caledonia,NCL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.514572529,,,,,,,,,,,,,,,,,,,
Niger,NER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,31.54250343,41.23571052,41.06197079,39.41313387,0.673290366,2.150853444,0.928972703,0.995004522,2.404120386,2.218239727,1.95811367,-0.281573187,1.398491926,0.067384654,0.098981995,-0.651267069,-0.651652979,0.286842543,0.094522958,-0.071767583,1.645099294,0.482838748,2.404708262,-2.1260702,0.260744328,0.118768636,0.434184412,1.027273942,-0.084967461,0.079510696,0.874570478,1.160098166,0.358937068,0.676850378,0.798177069,1.460553303,1.104393746,2.305626356,5.241110597,11.74887286,13.91687964,16.62909796,12.11818286,9.378435997,9.986624761,7.332894718,3.999953608,4.161159373,21.49928314,
