country_iso,year,broadband_subscriptions_per100
VNM,2014,6.542661911000001
VNM,2015,8.26268947
VNM,2016,9.716197135
VNM,2017,11.91316998
VNM,2018,13.6002095
VUT,2003,0.007539242
VUT,2004,0.011267495
VUT,2005,0.028191627
VUT,2006,0.044315902000000004
VUT,2007,0.059233068
VUT,2008,0.089005981
VUT,2009,0.217158095
VUT,2010,0.211675155
VUT,2011,0.13888144800000002
VUT,2012,0.124248995
VUT,2013,0.120794124
VUT,2014,1.7314163580000002
VUT,2015,1.584848597
VUT,2016,1.575827255
VUT,2017,1.591187699
VUT,2018,1.6119994530000001
WSM,2004,0.017918137
WSM,2005,0.036165962999999995
WSM,2006,0.054180765
WSM,2007,0.071410523
WSM,2008,0.08730622099999999
WSM,2009,0.10836819199999999
WSM,2010,0.10755637300000001
WSM,2012,0.573275019
WSM,2013,0.649125935
WSM,2014,1.051393968
WSM,2015,1.076930232
WSM,2016,1.114966458
WSM,2017,0.8661288340000001
YEM,2005,0.00744999
YEM,2006,0.013442805
YEM,2007,0.051685620999999994
YEM,2008,0.11876405400000001
YEM,2009,0.239824555
YEM,2010,0.362774891
YEM,2011,0.457837224
YEM,2012,0.683605537
YEM,2013,1.021190945
YEM,2014,1.316630966
YEM,2015,1.4906847859999999
YEM,2016,1.016699372
YEM,2017,1.325692112
YEM,2018,1.3556065030000002
ZAF,1998,0.277164901
ZAF,1999,1.080226264
ZAF,2000,2.715602058
ZAF,2001,4.953852042
ZAF,2001,0.004600645
ZAF,2001,0.004600645
ZAF,2002,0.17203755899999998
ZAF,2002,7.346833737000001
ZAF,2002,0.007476674
ZAF,2002,0.007476674
ZAF,2002,0.005783201
ZAF,2003,0.327775575
ZAF,2003,10.03952056
ZAF,2003,0.012756466999999999
ZAF,2003,0.012756466999999999
ZAF,2003,0.043478916
ZAF,2004,13.19323193
ZAF,2004,0.02183615
ZAF,2004,0.02183615
ZAF,2004,0.126872399
ZAF,2005,0.8761700159999999
ZAF,2005,17.77950985
ZAF,2005,0.102486063
ZAF,2005,0.038895367
ZAF,2005,0.102486063
ZAF,2005,0.34521287700000003
ZAF,2006,0.894749428
ZAF,2006,20.67589548
ZAF,2006,0.168130456
ZAF,2006,0.168130456
ZAF,2006,0.6911027820000001
ZAF,2007,1.286333412
ZAF,2007,24.22266925
ZAF,2007,0.21080248199999999
ZAF,2007,0.098751801
ZAF,2007,0.21080248199999999
ZAF,2007,0.76954775
ZAF,2008,1.712577848
ZAF,2008,25.82634279
ZAF,2008,0.353635976
ZAF,2008,0.112161729
ZAF,2008,0.353635976
ZAF,2008,0.8557744620000001
ZAF,2009,2.159715028
ZAF,2009,26.55597344
ZAF,2009,0.536049724
ZAF,2009,0.134109744
ZAF,2009,0.536049724
ZAF,2009,0.9529090379999999
ZAF,2010,2.613456646
ZAF,2010,27.78916511
ZAF,2010,0.76326159
ZAF,2010,0.16295734
ZAF,2010,0.76326159
ZAF,2010,1.45069122
ZAF,2011,3.489541553
ZAF,2011,28.77575883
ZAF,2011,0.948288279
ZAF,2011,0.26529871899999996
ZAF,2011,0.948288279
ZAF,2011,1.744104825
ZAF,2012,4.358190846
ZAF,2012,29.86077136
ZAF,2012,1.052374694
ZAF,2012,0.24891777899999998
ZAF,2012,1.052374694
ZAF,2012,2.095673475
ZAF,2013,4.641850935
ZAF,2013,30.749975699999997
ZAF,2013,1.10556971
ZAF,2013,0.318943602
ZAF,2013,1.10556971
ZAF,2013,3.0085614019999998
ZAF,2014,5.426999037000001
ZAF,2014,31.15467724
ZAF,2014,1.256994937
ZAF,2014,0.384200132
ZAF,2014,1.256994937
ZAF,2014,3.1283132539999996
ZAF,2015,7.014454981
ZAF,2015,32.31582576
ZAF,2015,1.407125807
ZAF,2015,0.371523359
ZAF,2015,1.407125807
ZAF,2015,2.54457383
ZAF,2016,7.671439756
ZAF,2016,33.13930075
ZAF,2016,1.5843812030000002
ZAF,2016,0.37444414600000003
ZAF,2016,1.5843812030000002
ZAF,2016,2.04735491
ZAF,2017,9.030834937
ZAF,2017,33.74976422
ZAF,2017,1.605516259
ZAF,2017,0.36740871
ZAF,2017,1.605516259
ZAF,2017,1.9701698069999998
ZAF,2018,9.603699775
ZAF,2018,34.32828682
ZAF,2018,1.799044406
ZAF,2018,0.43785777200000003
ZAF,2018,1.799044406
ZAF,2018,1.9154953590000001
ZMB,2000,0.00020161400000000002
ZMB,2001,0.000289931
ZMB,2002,0.000437489
ZMB,2003,0.000808404
ZMB,2004,0.0021643820000000003
ZMB,2005,0.0021085929999999998
ZMB,2006,0.019213844
ZMB,2007,0.031992428999999996
ZMB,2008,0.044386401
ZMB,2009,0.08098287900000001
ZMB,2010,0.075459445
ZMB,2011,0.117055996
ZMB,2012,0.103690594
ZMB,2013,0.090087833
ZMB,2014,0.133255081
ZMB,2015,0.147298119
ZMB,2016,0.194237673
ZMB,2017,0.21308208399999998
ZMB,2018,0.24991776
ZWE,2001,0.006465998000000001
ZWE,2002,0.023815718
ZWE,2003,0.053295615
ZWE,2004,0.074601212
ZWE,2005,0.08433596
ZWE,2006,0.08391269400000001
ZWE,2007,0.12410327
ZWE,2008,0.14540109699999998
ZWE,2009,0.37622831
ZWE,2010,0.25988911600000003
ZWE,2011,0.263681952
ZWE,2012,0.548259074
ZWE,2013,0.7783752559999999
ZWE,2014,1.120462817
ZWE,2015,1.187053232
ZWE,2016,1.217633426
ZWE,2017,1.315693816
ZWE,2018,1.40632166
