country_iso,year,electrification
SSD,2012,8.915281296
SSF,2012,37.33246681
SST,2012,74.24898093
STP,2012,57.9
SUR,2012,93.09758759
SVK,2012,100.0
SVN,2012,100.0
SWE,2012,100.0
SWZ,2012,55.27687454
SXM,2012,100.0
SYC,2012,98.60946655
SYR,2012,91.46567535
TCA,2012,93.1
TCD,2012,7.455987453
TEA,2012,96.85122788
TEC,2012,99.94934482
TGO,2012,39.16586304
THA,2012,99.10862355
TJK,2012,99.1
TKM,2012,99.98704529
TLA,2012,96.53228499
TLS,2012,55.76287079
TMN,2012,95.84737170000001
TON,2012,92.8
TSA,2012,77.16505301
TSS,2012,37.33246681
TTO,2012,100.0
TUN,2012,99.5
TUR,2012,99.99285889
TUV,2012,97.67177740000001
TZA,2012,15.3
UGA,2012,16.13239861
UKR,2012,99.86749117
UMC,2012,98.96559930000001
URY,2012,100.0
USA,2012,100.0
UZB,2012,99.80964661
VCT,2012,95.61123657
VEN,2012,99.20346069
VGB,2012,99.19095612
VIR,2012,100.0
VNM,2012,99.84069824
VUT,2012,39.92922974
WLD,2012,84.82901534
WSM,2012,97.15647125
XKX,2012,100.0
YEM,2012,69.43323517
ZAF,2012,85.3
ZMB,2012,27.21162415
ZWE,2012,44.0
ABW,2013,100.0
AFG,2013,70.15348053
AGO,2013,36.878685
ALB,2013,100.0
AND,2013,100.0
ARB,2013,88.17683639
ARE,2013,100.0
ARG,2013,99.57840729
ARM,2013,100.0
ATG,2013,100.0
AUS,2013,100.0
AUT,2013,100.0
AZE,2013,100.0
BDI,2013,7.091122627000001
BEL,2013,100.0
BEN,2013,37.27895355
BFA,2013,18.33757401
BGD,2013,61.5
BGR,2013,100.0
BHR,2013,100.0
BHS,2013,100.0
BIH,2013,100.0
BLR,2013,100.0
BLZ,2013,93.25023651
BMU,2013,100.0
BOL,2013,89.505686
BRA,2013,99.575151
BRB,2013,100.0
BRN,2013,100.0
BTN,2013,87.43260956
BWA,2013,53.91786957
CAF,2013,18.71203804
CAN,2013,100.0
CEB,2013,100.0
CHE,2013,100.0
CHL,2013,99.6
CHN,2013,100.0
CIV,2013,61.18886185
CMR,2013,56.26302338
COD,2013,15.15995216
COG,2013,49.18571091
COL,2013,97.779418
COM,2013,69.93268585
CPV,2013,83.87909698
CRI,2013,99.563517
CSS,2013,95.56871289
CUB,2013,98.54636383
CUW,2013,100.0
CYM,2013,100.0
CYP,2013,100.0
CZE,2013,100.0
DEU,2013,100.0
DJI,2013,56.16701889
DMA,2013,98.59970856
DNK,2013,100.0
DOM,2013,98.385853
DZA,2013,99.58097076
EAP,2013,96.25933906
EAR,2013,81.94691834
EAS,2013,96.62820425
ECA,2013,99.97120961
ECS,2013,99.98699925
ECU,2013,98.034674
EGY,2013,99.99454498
EMU,2013,100.0
ERI,2013,43.37089157
ESP,2013,100.0
EST,2013,100.0
ETH,2013,36.06813049
EUU,2013,100.0
FCS,2013,47.35277082
FIN,2013,100.0
FJI,2013,91.75
FRA,2013,100.0
FRO,2013,100.0
FSM,2013,71.69798279
GAB,2013,86.4
GBR,2013,100.0
GEO,2013,99.91575623
GHA,2013,70.7
GIB,2013,100.0
GIN,2013,28.80640984
GMB,2013,51.5
GNB,2013,14.78629494
GNQ,2013,66.03269958
GRC,2013,100.0
GRD,2013,90.98453522
GRL,2013,100.0
GTM,2013,87.8783493
GUM,2013,100.0
GUY,2013,85.97177124
HIC,2013,99.95633942
HKG,2013,100.0
HND,2013,87.184881
HPC,2013,33.33369139
HRV,2013,100.0
HTI,2013,38.55167007
HUN,2013,100.0
IBD,2013,93.22150733
IBT,2013,82.62294923
IDA,2013,49.64197614
IDB,2013,62.80176817
IDN,2013,96.46425831
IDX,2013,42.89608868
IMN,2013,100.0
IND,2013,80.87475586
IRL,2013,100.0
IRN,2013,99.71604919
IRQ,2013,99.37643433
ISL,2013,100.0
ISR,2013,100.0
ITA,2013,100.0
JAM,2013,95.44767761
JOR,2013,99.92472839
JPN,2013,100.0
KAZ,2013,99.90756226
KEN,2013,43.11062622
KGZ,2013,99.84017181
KHM,2013,54.85236359
KIR,2013,79.25457764
KNA,2013,100.0
KOR,2013,100.0
KWT,2013,100.0
LAC,2013,96.85515585
LAO,2013,79.49259186
LBN,2013,100.0
LBR,2013,9.8
LBY,2013,76.37216187
LCA,2013,96.00508881
LCN,2013,96.93321217
LDC,2013,38.65149085
LIC,2013,32.58222028
LIE,2013,100.0
LKA,2013,90.2
LMC,2013,77.91211349
LMY,2013,82.27694699999999
LSO,2013,26.44023895
LTE,2013,98.9977609
LTU,2013,100.0
LUX,2013,100.0
LVA,2013,100.0
MAC,2013,100.0
MAF,2013,100.0
MAR,2013,97.1674118
MCO,2013,100.0
MDA,2013,100.0
MDG,2013,12.9
MDV,2013,99.74131012
MEA,2013,97.21012129
MEX,2013,99.50778961
MHL,2013,91.28314972
MIC,2013,87.99994116
MKD,2013,100.0
MLI,2013,30.13096619
MLT,2013,100.0
MMR,2013,56.22527313
MNA,2013,96.74411851
MNE,2013,99.7
MNG,2013,81.2
MNP,2013,100.0
MOZ,2013,22.31937408
MRT,2013,37.75593567
MUS,2013,97.82840729
MWI,2013,9.0
MYS,2013,99.94064331
NAC,2013,100.0
NAM,2013,47.4
NCL,2013,100.0
NER,2013,15.60752678
NGA,2013,55.6
NIC,2013,80.71633911
NLD,2013,100.0
NOR,2013,100.0
NPL,2013,78.03569794
NRU,2013,99.09934998
NZL,2013,100.0
OED,2013,99.94816677
OMN,2013,100.0
OSS,2013,69.80539317
PAK,2013,70.79993439
PAN,2013,89.1
PER,2013,92.13536500000001
PHL,2013,87.5
PLW,2013,99.00280762
PNG,2013,34.89623642
POL,2013,100.0
PRE,2013,38.21779232
PRI,2013,100.0
PRK,2013,35.29937363
PRT,2013,100.0
PRY,2013,99.015884
PSE,2013,99.97945404
PSS,2013,72.53411247
PST,2013,99.98491349
PYF,2013,100.0
QAT,2013,100.0
ROU,2013,100.0
RUS,2013,100.0
RWA,2013,15.2
SAS,2013,77.88218009
SAU,2013,100.0
SDN,2013,42.30643082
SEN,2013,57.0
SGP,2013,100.0
SLB,2013,44.7
SLE,2013,13.5
SLV,2013,95.04310500000001
SMR,2013,100.0
SOM,2013,25.86389542
SRB,2013,100.0
SSA,2013,38.32932745
SSD,2013,12.04430199
SSF,2013,38.33503882
SST,2013,74.90524678
STP,2013,62.91192627
SUR,2013,93.67036438
SVK,2013,100.0
SVN,2013,100.0
SWE,2013,100.0
SWZ,2013,58.76242065
SXM,2013,100.0
SYC,2013,98.0
SYR,2013,90.61620331
TCA,2013,100.0
TCD,2013,7.9757361410000005
TEA,2013,97.02535421
TEC,2013,99.97392727
TGO,2013,41.07421112
THA,2013,99.87935638
TJK,2013,99.21743011
TKM,2013,100.0
TLA,2013,96.87779988
TLS,2013,59.07913208
TMN,2013,96.70613272
TON,2013,94.48110962
TSA,2013,77.88218009
TSS,2013,38.33503882
TTO,2013,100.0
TUN,2013,99.7
TUR,2013,100.0
TUV,2013,98.21587372
TZA,2013,16.4
UGA,2013,13.9
UKR,2013,100.0
UMC,2013,99.09997455
URY,2013,99.611808
USA,2013,100.0
UZB,2013,99.92108154
VCT,2013,97.06414032
VEN,2013,99.36569977
VGB,2013,99.24630737
VIR,2013,100.0
VNM,2013,99.87284088
VUT,2013,31.7
WLD,2013,85.13190421
WSM,2013,97.59115601
XKX,2013,100.0
YEM,2013,75.6
ZAF,2013,85.4
ZMB,2013,28.08931351
ZWE,2013,38.34454727
ABW,2014,100.0
AFG,2014,89.5
AGO,2014,32.0
ALB,2014,100.0
AND,2014,100.0
ARB,2014,87.34273859
ARE,2014,100.0
ARG,2014,100.0
ARM,2014,100.0
ATG,2014,100.0
AUS,2014,100.0
AUT,2014,100.0
AZE,2014,100.0
BDI,2014,7.0
BEL,2014,100.0
BEN,2014,34.1
BFA,2014,19.2
BGD,2014,62.4
BGR,2014,100.0
BHR,2014,100.0
BHS,2014,100.0
BIH,2014,100.0
BLR,2014,100.0
BLZ,2014,94.48614502
BMU,2014,100.0
BOL,2014,90.038729
BRA,2014,99.650247
BRB,2014,100.0
BRN,2014,100.0
BTN,2014,91.52619934
BWA,2014,56.12682343
CAF,2014,21.33891869
CAN,2014,100.0
CEB,2014,100.0
CHE,2014,100.0
CHL,2014,100.0
CHN,2014,100.0
CIV,2014,61.9
CMR,2014,56.8
COD,2014,13.5
COG,2014,52.68031693
COL,2014,97.790938
COM,2014,72.41452026
CPV,2014,86.11991882
CRI,2014,99.359291
CSS,2014,96.22777037
CUB,2014,98.89883423
CUW,2014,100.0
CYM,2014,100.0
CYP,2014,100.0
CZE,2014,100.0
DEU,2014,100.0
DJI,2014,56.44397354
DMA,2014,99.46934509
DNK,2014,100.0
DOM,2014,98.470979
DZA,2014,99.87705231
EAP,2014,96.36541820000001
EAR,2014,83.00428932
EAS,2014,96.72252176
ECA,2014,99.97722716
ECS,2014,99.98970321
ECU,2014,98.976067
EGY,2014,99.8
EMU,2014,100.0
ERI,2014,44.61630249
ESP,2014,100.0
EST,2014,100.0
ETH,2014,27.2
EUU,2014,100.0
FCS,2014,47.96401644
FIN,2014,100.0
FJI,2014,93.76720428
FRA,2014,100.0
FRO,2014,100.0
FSM,2014,73.77204132
GAB,2014,88.80361176
GBR,2014,100.0
GEO,2014,100.0
GHA,2014,78.3
GIB,2014,100.0
GIN,2014,29.90967369
GMB,2014,52.52152634
GNB,2014,17.2
GNQ,2014,66.30273438
GRC,2014,100.0
GRD,2014,91.52562714
GRL,2014,100.0
GTM,2014,85.494371
GUM,2014,100.0
GUY,2014,86.9
HIC,2014,99.97789811
HKG,2014,100.0
HND,2014,88.653773
HPC,2014,34.90555463
HRV,2014,100.0
HTI,2014,39.47335815
HUN,2014,100.0
IBD,2014,94.00330674
IBT,2014,83.19247111
IDA,2014,49.96854161
IDB,2014,62.11260854
IDN,2014,97.01
IDX,2014,43.73543071
IMN,2014,100.0
IND,2014,83.62010956
IRL,2014,100.0
IRN,2014,100.0
IRQ,2014,99.78009033
ISL,2014,100.0
ISR,2014,100.0
ITA,2014,100.0
JAM,2014,96.44455719
JOR,2014,99.98744202
JPN,2014,100.0
KAZ,2014,99.97853088
KEN,2014,36.0
KGZ,2014,99.8
KHM,2014,56.1
KIR,2014,83.90395355
KNA,2014,100.0
KOR,2014,100.0
KWT,2014,100.0
LAC,2014,96.92131516
LAO,2014,83.08732605
LBN,2014,100.0
LBR,2014,9.4
LBY,2014,74.79836273
LCA,2014,96.6759491
LCN,2014,97.03610623
LDC,2014,39.24217409
LIC,2014,33.48997396
LIE,2014,100.0
LKA,2014,92.19476318
LMC,2014,79.11249736
LMY,2014,82.85753886
LSO,2014,27.8
LTE,2014,98.94332442
LTU,2014,100.0
LUX,2014,100.0
LVA,2014,100.0
MAC,2014,100.0
MAF,2014,100.0
MAR,2014,91.6
MCO,2014,100.0
MDA,2014,100.0
MDG,2014,18.74452782
MDV,2014,100.0
MEA,2014,96.20962540000001
MEX,2014,99.172928
MHL,2014,91.84507751
MIC,2014,88.61782748
MKD,2014,100.0
MLI,2014,33.00404358
MLT,2014,100.0
MMR,2014,52.0
MNA,2014,95.57059743
MNE,2014,100.0
MNG,2014,81.15559387
MNP,2014,100.0
MOZ,2014,23.40527916
MRT,2014,38.8
MUS,2014,97.86135101
MWI,2014,11.9
MYS,2014,99.99250793
NAC,2014,100.0
NAM,2014,48.43406677
NCL,2014,100.0
NER,2014,16.52550125
NGA,2014,55.44109726
NIC,2014,81.853073
NLD,2014,100.0
NOR,2014,100.0
NPL,2014,84.9
NRU,2014,99.19499207
NZL,2014,100.0
OED,2014,99.92176081
OMN,2014,100.0
OSS,2014,71.22716327
PAK,2014,70.98994446
PAN,2014,93.72879791
PER,2014,92.919989
PHL,2014,89.83056641
PLW,2014,99.8103
PNG,2014,39.58842087
POL,2014,100.0
PRE,2014,39.76104874
PRI,2014,100.0
PRK,2014,37.42451096
PRT,2014,100.0
PRY,2014,99.000716
PSE,2014,99.9
PSS,2014,76.05486040000001
PST,2014,99.98859920000001
PYF,2014,100.0
QAT,2014,100.0
ROU,2014,100.0
RUS,2014,100.0
RWA,2014,19.8
SAS,2014,80.53841416
SAU,2014,100.0
SDN,2014,44.9
SEN,2014,61.0
SGP,2014,100.0
SLB,2014,50.03829575
SLE,2014,17.64074898
SLV,2014,95.125416
SMR,2014,100.0
SOM,2014,27.61673546
SRB,2014,99.66079793
SSA,2014,38.22522982
SSD,2014,15.18812466
SSF,2014,38.23107427
SST,2014,76.26018701
STP,2014,68.6
SUR,2014,94.2579422
SVK,2014,100.0
SVN,2014,100.0
SWE,2014,100.0
SWZ,2014,65.0
SXM,2014,100.0
SYC,2014,100.0
SYR,2014,89.91056824
TCA,2014,100.0
TCD,2014,8.510287285
TEA,2014,97.10446121
TEC,2014,99.97936278
TGO,2014,45.7
THA,2014,99.99027252
TJK,2014,99.42617035
TKM,2014,100.0
TLA,2014,96.97759289
TLS,2014,62.50275421
TMN,2014,95.51947957
TON,2014,95.33491516
TSA,2014,80.53841416
TSS,2014,38.23107427
TTO,2014,100.0
TUN,2014,99.8
TUR,2014,100.0
TUV,2014,98.68444824
TZA,2014,23.5
UGA,2014,20.4
UKR,2014,100.0
UMC,2014,99.14944397
URY,2014,99.657085
USA,2014,100.0
UZB,2014,99.98033142
VCT,2014,98.54321289
VEN,2014,99.5427475
VGB,2014,99.31645966
VIR,2014,100.0
VNM,2014,99.2
VUT,2014,43.17140579
WLD,2014,85.60667326
WSM,2014,97.9
XKX,2014,100.0
YEM,2014,66.1
ZAF,2014,86.0
ZMB,2014,27.9
ZWE,2014,32.3
ABW,2015,100.0
AFG,2015,71.5
AGO,2015,42.0
ALB,2015,100.0
AND,2015,100.0
ARB,2015,89.13012075
ARE,2015,100.0
ARG,2015,99.82357788
ARM,2015,100.0
ATG,2015,100.0
AUS,2015,100.0
AUT,2015,100.0
AZE,2015,100.0
BDI,2015,8.470917702000001
BEL,2015,100.0
BEN,2015,40.16017151
BFA,2015,21.78934479
BGD,2015,73.17420197
BGR,2015,100.0
BHR,2015,100.0
BHS,2015,100.0
BIH,2015,100.0
BLR,2015,100.0
BLZ,2015,91.8
BMU,2015,100.0
BOL,2015,91.52282199999999
BRA,2015,99.710902
BRB,2015,100.0
BRN,2015,100.0
BTN,2015,95.64605713
BWA,2015,58.35322952
CAF,2015,24.23072624
CAN,2015,100.0
CEB,2015,100.0
CHE,2015,100.0
CHL,2015,99.714844
CHN,2015,100.0
CIV,2015,63.31294632
CMR,2015,58.81427383
COD,2015,16.83399773
COG,2015,60.4
COL,2015,98.186898
COM,2015,74.91381073
CPV,2015,88.37818909
CRI,2015,99.40980400000001
CSS,2015,96.76433763
CUB,2015,99.26876068
CUW,2015,100.0
CYM,2015,100.0
CYP,2015,100.0
CZE,2015,100.0
DEU,2015,100.0
DJI,2015,57.5490799
DMA,2015,99.91248322
DNK,2015,100.0
DOM,2015,98.560364
DZA,2015,99.94306946
EAP,2015,96.79997734
EAR,2015,85.81154704
EAS,2015,97.11325921
ECA,2015,99.99223362
ECS,2015,99.99648335
ECU,2015,98.82588299999999
EGY,2015,100.0
EMU,2015,100.0
ERI,2015,45.87916565
ESP,2015,100.0
EST,2015,100.0
ETH,2015,29.0
EUU,2015,100.0
FCS,2015,49.57052468
FIN,2015,100.0
FJI,2015,95.21701813
FRA,2015,100.0
FRO,2015,100.0
FSM,2015,76.11102295
GAB,2015,89.92650604
GBR,2015,100.0
GEO,2015,99.99448395
GHA,2015,75.85002136
GIB,2015,100.0
GIN,2015,31.61816406
GMB,2015,53.63183212
GNB,2015,20.3005085
GNQ,2015,66.59022522
GRC,2015,100.0
GRD,2015,92.58148193
GRL,2015,100.0
GTM,2015,90.56504059
GUM,2015,100.0
GUY,2015,88.30200958
HIC,2015,99.97748236
HKG,2015,100.0
HND,2015,89.98170999999999
HPC,2015,35.66130716
HRV,2015,100.0
HTI,2015,40.91052628
HUN,2015,100.0
IBD,2015,95.39959911
IBT,2015,84.60899563
IDA,2015,51.8674412
IDB,2015,61.95041747
IDN,2015,97.53736744
IDX,2015,46.6870912
IMN,2015,100.0
IND,2015,88.0
IRL,2015,100.0
IRN,2015,99.98225403
IRQ,2015,99.90605164
ISL,2015,100.0
ISR,2015,100.0
ITA,2015,100.0
JAM,2015,97.45888519
JOR,2015,100.0
JPN,2015,100.0
KAZ,2015,100.0
KEN,2015,41.6
KGZ,2015,99.97138977
KHM,2015,69.03035736
KIR,2015,90.55818141
KNA,2015,100.0
KOR,2015,100.0
KWT,2015,100.0
LAC,2015,97.22790609
LAO,2015,89.7
LBN,2015,100.0
LBR,2015,15.33623123
LBY,2015,73.24200439
LCA,2015,97.36426544
LCN,2015,97.32618731
LDC,2015,42.80202885
LIC,2015,34.27426583
LIE,2015,100.0
LKA,2015,93.97186279
LMC,2015,82.15872516
LMY,2015,84.29319916
LSO,2015,29.96918678
LTE,2015,99.14740134
LTU,2015,100.0
LUX,2015,100.0
LVA,2015,100.0
MAC,2015,100.0
MAF,2015,100.0
MAR,2015,99.68045044
MCO,2015,100.0
MDA,2015,100.0
MDG,2015,20.00931168
MDV,2015,99.82239532
MEA,2015,97.43137669
MEX,2015,99.0
MHL,2015,92.67192841
MIC,2015,90.20965574
MKD,2015,100.0
MLI,2015,37.6
MLT,2015,100.0
MMR,2015,60.5
MNA,2015,96.99491979
MNE,2015,100.0
MNG,2015,82.73771667
MNP,2015,100.0
MOZ,2015,24.0
MRT,2015,39.5
MUS,2015,97.91174316
MWI,2015,10.8
MYS,2015,100.0
NAC,2015,100.0
NAM,2015,49.56013489
NCL,2015,100.0
NER,2015,16.6
NGA,2015,52.5
NIC,2015,83.62575531
NLD,2015,100.0
NOR,2015,100.0
NPL,2015,86.65527344
NRU,2015,99.0
NZL,2015,100.0
OED,2015,99.90083121
OMN,2015,100.0
OSS,2015,72.48561469
PAK,2015,71.19741058
PAN,2015,94.9175415
PER,2015,93.852179
PHL,2015,89.08
PLW,2015,99.49891663
PNG,2015,44.54552841
POL,2015,100.0
PRE,2015,40.27033282
PRI,2015,100.0
PRK,2015,39.56709671
PRT,2015,100.0
PRY,2015,99.331532
PSE,2015,100.0
PSS,2015,78.86047095
PST,2015,99.99245129
PYF,2015,100.0
QAT,2015,100.0
ROU,2015,100.0
RUS,2015,100.0
RWA,2015,22.8
SAS,2015,84.49283624
SAU,2015,100.0
SDN,2015,49.26267624
SEN,2015,60.5
SGP,2015,100.0
SLB,2015,55.1
SLE,2015,19.17752075
SLV,2015,95.4
SMR,2015,100.0
SOM,2015,29.38702774
SRB,2015,100.0
SSA,2015,39.37215443
SSD,2015,18.59687424
SSF,2015,39.37786324
SST,2015,77.42667875
STP,2015,67.59500122
SUR,2015,95.11044312
SVK,2015,100.0
SVN,2015,100.0
SWE,2015,100.0
SWZ,2015,66.02803802
SXM,2015,100.0
SYC,2015,100.0
SYR,2015,89.81367493
TCA,2015,100.0
TCD,2015,7.7
TEA,2015,97.51602549
TEC,2015,99.99295689
TGO,2015,45.18544388
THA,2015,99.6
TJK,2015,99.65236664
TKM,2015,100.0
TLA,2015,97.26921861
TLS,2015,67.28153394
TMN,2015,96.95924624
TON,2015,96.20616913
TSA,2015,84.49283624
TSS,2015,39.37786324
TTO,2015,100.0
TUN,2015,100.0
TUR,2015,100.0
TUV,2015,99.17047119
TZA,2015,26.57386971
UGA,2015,18.5
UKR,2015,100.0
UMC,2015,99.1914668
URY,2015,99.70948
USA,2015,100.0
UZB,2015,99.99805450000001
VCT,2015,99.45231628
VEN,2015,99.84030914
VGB,2015,100.0
VIR,2015,100.0
VNM,2015,100.0
VUT,2015,48.42285538
WLD,2015,86.79740090000001
WSM,2015,99.50136566
XKX,2015,100.0
YEM,2015,74.26837158
ZAF,2015,85.5
ZMB,2015,31.1
ZWE,2015,33.7
ABW,2016,100.0
AFG,2016,97.7
AGO,2016,40.62452698
ALB,2016,100.0
AND,2016,100.0
ARB,2016,89.67868506
ARE,2016,100.0
ARG,2016,99.9668808
ARM,2016,100.0
ATG,2016,100.0
AUS,2016,100.0
AUT,2016,100.0
AZE,2016,100.0
BDI,2016,9.298458099
BEL,2016,100.0
BEN,2016,41.61823273
BFA,2016,23.65287399
BGD,2016,75.92
BGR,2016,100.0
BHR,2016,100.0
BHS,2016,100.0
BIH,2016,100.0
BLR,2016,100.0
BLZ,2016,97.00158691
BMU,2016,100.0
BOL,2016,91.8
BRA,2016,99.7
BRB,2016,100.0
BRN,2016,100.0
BTN,2016,99.77463531
BWA,2016,60.58835983
CAF,2016,27.12771225
CAN,2016,100.0
CEB,2016,100.0
CHE,2016,100.0
CHL,2016,100.0
CHN,2016,100.0
CIV,2016,64.3
CMR,2016,60.10734558
COD,2016,17.97540092
COG,2016,61.73005295
COL,2016,98.4
COM,2016,77.42182159
CPV,2016,90.64518738
CRI,2016,99.5
CSS,2016,97.67922588
CUB,2016,99.64740753
CUW,2016,100.0
CYM,2016,100.0
CYP,2016,100.0
CZE,2016,100.0
DEU,2016,100.0
DJI,2016,58.65936661
DMA,2016,100.0
DNK,2016,100.0
DOM,2016,98.9
DZA,2016,99.9923172
EAP,2016,96.97225607
EAR,2016,87.3188043
EAS,2016,97.26756919
ECA,2016,99.9975693
ECS,2016,99.99889786
ECU,2016,98.7
EGY,2016,100.0
EMU,2016,100.0
ERI,2016,47.15074921
ESP,2016,100.0
EST,2016,100.0
ETH,2016,42.9
EUU,2016,100.0
FCS,2016,52.23286359
FIN,2016,100.0
FJI,2016,96.67555237
FRA,2016,100.0
FRO,2016,100.0
FSM,2016,78.45517731
GAB,2016,91.05812836
GBR,2016,100.0
GEO,2016,100.0
GHA,2016,79.3
GIB,2016,100.0
GIN,2016,33.5
GMB,2016,54.74732208
GNB,2016,23.19525909
GNQ,2016,66.88643646
GRC,2016,100.0
GRD,2016,93.65990448
GRL,2016,100.0
GTM,2016,91.92584229
GUM,2016,100.0
GUY,2016,89.60477448
HIC,2016,99.9881931
HKG,2016,100.0
HND,2016,91.6
HPC,2016,41.14782171
HRV,2016,100.0
HTI,2016,40.4
HUN,2016,100.0
IBD,2016,95.94586687
IBT,2016,86.0313936
IDA,2016,56.33573235
IDB,2016,66.91896004
IDN,2016,97.62
IDX,2016,50.895036600000005
IMN,2016,100.0
IND,2016,89.64585876
IRL,2016,100.0
IRN,2016,100.0
IRQ,2016,99.98625183
ISL,2016,100.0
ISR,2016,100.0
ITA,2016,100.0
JAM,2016,98.48193359
JOR,2016,100.0
JPN,2016,100.0
KAZ,2016,100.0
KEN,2016,65.4
KGZ,2016,99.99534607
KHM,2016,76.83988190000001
KIR,2016,93.73774719
KNA,2016,100.0
KOR,2016,100.0
KWT,2016,100.0
LAC,2016,97.46181433
LAO,2016,90.81182098
LBN,2016,100.0
LBR,2016,19.8
LBY,2016,71.69437408
LCA,2016,98.06130219
LCN,2016,97.56821018
LDC,2016,47.19777727
LIC,2016,39.90487198
LIE,2016,100.0
LKA,2016,95.75769043
LMC,2016,84.10505566
LMY,2016,85.73218303
LSO,2016,31.87130165
LTE,2016,99.21545441
LTU,2016,100.0
LUX,2016,100.0
LVA,2016,100.0
MAC,2016,100.0
MAF,2016,100.0
MAR,2016,99.96437073
MCO,2016,100.0
MDA,2016,100.0
MDG,2016,22.9
MDV,2016,99.96797943
MEA,2016,97.56965099
MEX,2016,99.5
MHL,2016,93.50395966
MIC,2016,91.23006895
MKD,2016,100.0
MLI,2016,39.7546196
MLT,2016,100.0
MMR,2016,55.6
MNA,2016,97.15403578
MNE,2016,100.0
MNG,2016,84.32501221
MNP,2016,100.0
MOZ,2016,26.11211967
MRT,2016,41.35232162
MUS,2016,97.97086334
MWI,2016,11.0
MYS,2016,100.0
NAC,2016,100.0
NAM,2016,50.90645599
NCL,2016,100.0
NER,2016,18.89648247
NGA,2016,59.3
NIC,2016,85.21810913
NLD,2016,100.0
NOR,2016,100.0
NPL,2016,90.7
NRU,2016,99.42989349
NZL,2016,100.0
OED,2016,99.95214989
OMN,2016,100.0
OSS,2016,74.035317
PAK,2016,71.41359711
PAN,2016,96.81897736
PER,2016,94.2
PHL,2016,92.31915283
PLW,2016,100.0
PNG,2016,49.4
POL,2016,100.0
PRE,2016,45.88035726
PRI,2016,100.0
PRK,2016,41.71841049
PRT,2016,100.0
PRY,2016,98.4
PSE,2016,100.0
PSS,2016,81.54713287
PST,2016,99.99637323
PYF,2016,100.0
QAT,2016,100.0
ROU,2016,100.0
RUS,2016,100.0
RWA,2016,29.37
SAS,2016,86.58279721
SAU,2016,100.0
SDN,2016,52.87844467
SEN,2016,64.5
SGP,2016,100.0
SLB,2016,58.63657379
SLE,2016,20.3
SLV,2016,96.0
SMR,2016,100.0
SOM,2016,31.16604233
SRB,2016,100.0
SSA,2016,44.79582705
SSD,2016,22.01080132
SSF,2016,44.80095541
SST,2016,78.87752243
STP,2016,70.07418059999999
SUR,2016,95.96812439
SVK,2016,100.0
SVN,2016,100.0
SWE,2016,100.0
SWZ,2016,69.7984848
SXM,2016,100.0
SYC,2016,100.0
SYR,2016,89.72550201
TCA,2016,100.0
TCD,2016,10.11441898
TEA,2016,97.66188216
TEC,2016,99.99779419
TGO,2016,47.37870026
THA,2016,100.0
TJK,2016,99.88729095
TKM,2016,100.0
TLA,2016,97.51135332
TLS,2016,76.5
TMN,2016,97.12006951
TON,2016,97.02
TSA,2016,86.58279721
TSS,2016,44.80095541
TTO,2016,100.0
TUN,2016,100.0
TUR,2016,100.0
TUV,2016,99.66522217
TZA,2016,32.8
UGA,2016,26.7
UKR,2016,100.0
UMC,2016,99.23172775
URY,2016,99.7
USA,2016,100.0
UZB,2016,100.0
VCT,2016,99.90895081
VEN,2016,99.96759796
VGB,2016,100.0
VIR,2016,100.0
VNM,2016,100.0
VUT,2016,57.82
WLD,2016,87.99548745
WSM,2016,99.78393555
XKX,2016,100.0
YEM,2016,76.06681061
ZAF,2016,84.2
ZMB,2016,35.21650696
ZWE,2016,39.89234543
ABW,2017,100.0
AFG,2017,97.7
AGO,2017,41.88623047
ALB,2017,100.0
AND,2017,100.0
ARB,2017,90.27368659999999
ARE,2017,100.0
ARG,2017,100.0
ARM,2017,100.0
ATG,2017,100.0
AUS,2017,100.0
AUT,2017,100.0
AZE,2017,100.0
BDI,2017,9.3
BEL,2017,100.0
BEN,2017,43.07774734
BFA,2017,25.47374344
BGD,2017,88.0
BGR,2017,100.0
BHR,2017,100.0
BHS,2017,100.0
BIH,2017,100.0
BLR,2017,100.0
BLZ,2017,98.26512146
BMU,2017,100.0
BOL,2017,91.8
BRA,2017,100.0
BRB,2017,100.0
BRN,2017,100.0
BTN,2017,97.7
BWA,2017,62.82494736
CAF,2017,29.9820385
CAN,2017,100.0
CEB,2017,100.0
CHE,2017,100.0
CHL,2017,100.0
CHN,2017,100.0
CIV,2017,65.63575745
CMR,2017,61.40187454
COD,2017,19.09363174
COG,2017,66.21485138
COL,2017,99.59523773
COM,2017,79.93128967
CPV,2017,92.91363525
CRI,2017,99.6
CSS,2017,98.38373133
CUB,2017,100.0
CUW,2017,100.0
CYM,2017,100.0
CYP,2017,100.0
CZE,2017,100.0
DEU,2017,100.0
DJI,2017,60.2
DMA,2017,100.0
DNK,2017,100.0
DOM,2017,100.0
DZA,2017,100.0
EAP,2017,97.5916216
EAR,2017,89.68482986
EAS,2017,97.82555632
ECA,2017,99.98504685
ECS,2017,99.99320822
ECU,2017,100.0
EGY,2017,100.0
EMU,2017,100.0
ERI,2017,48.42378998
ESP,2017,100.0
EST,2017,100.0
ETH,2017,44.3
EUU,2017,100.0
FCS,2017,54.97058543
FIN,2017,100.0
FJI,2017,96.0
FRA,2017,100.0
FRO,2017,100.0
FSM,2017,80.75668335
GAB,2017,92.19120026
GBR,2017,100.0
