country_iso,year,mobile_subscriptions
ZMB,2009,33.34571055
ZWE,2009,31.85926555
ABW,2010,129.636369
AFG,2010,35.00312672
AGO,2010,40.26060095
ALB,2010,91.32805273
AND,2010,77.5556845
ARB,2010,87.91762277
ARE,2010,127.7898753
ARG,2010,139.580018
ARM,2010,134.3387369
ATG,2010,190.81428640000001
AUS,2010,101.55868199999999
AUT,2010,145.5537959
AZE,2010,100.7489875
BDI,2010,19.34193155
BEL,2010,111.110074
BEN,2010,76.90743352
BFA,2010,36.57655001
BGD,2010,46.02655537
BGR,2010,137.37280819999998
BHR,2010,126.2833841
BHS,2010,120.68929569999999
BIH,2010,83.93621649
BLR,2010,109.6843993
BLZ,2010,60.22408703
BMU,2010,134.8850724
BOL,2010,71.44577498
BRA,2010,100.6214912
BRB,2010,124.07746759999999
BRN,2010,111.95380890000001
BTN,2010,57.52214068
BWA,2010,118.9373989
CAF,2010,22.32240228
CAN,2010,75.62882084
CEB,2010,122.12663390000002
CHE,2010,123.505678
CHL,2010,116.34989080000001
CHN,2010,62.75543093
CIV,2010,75.97078842
CMR,2010,42.458825399999995
COD,2010,18.307996300000003
COG,2010,87.01408675
COL,2010,98.35249333
COM,2010,23.96403032
CPV,2010,75.48319916
CRI,2010,68.34419181
CSS,2010,113.80594520000001
CUB,2010,8.934883401
CUW,2010,136.7526409
CYM,2010,177.45623940000002
CYP,2010,123.13300790000001
CZE,2010,122.75497469999999
DEU,2010,109.3693912
DJI,2010,19.71118712
DMA,2010,148.9418437
DNK,2010,115.5890246
DOM,2010,91.72431164
DZA,2010,91.11307345
EAP,2010,69.59811627
EAR,2010,68.09688123
EAS,2010,73.36464582
ECA,2010,122.4562923
ECS,2010,120.29588500000001
ECU,2010,98.46522414
EGY,2010,85.37935061
EMU,2010,117.50974240000001
ERI,2010,5.84383531
ESP,2010,109.49990530000001
EST,2010,124.07535159999998
ETH,2010,7.820633062000001
EUU,2010,118.7911352
FCS,2010,38.69174354
FIN,2010,156.361179
FJI,2010,81.17066635
FRA,2010,91.89795153
FRO,2010,124.3276028
FSM,2010,26.73960995
GAB,2010,99.1293854
GBR,2010,120.9109032
GEO,2010,97.05162037
GHA,2010,70.36810776
GIB,2010,89.32559178
GIN,2010,39.2457901
GMB,2010,82.44201972
GNB,2010,44.48741921
GNQ,2010,42.31385095
GRC,2010,112.90527040000002
GRD,2010,114.79107250000001
GRL,2010,101.25534090000001
GTM,2010,123.4959332
GUY,2010,74.77583143
HIC,2010,109.3289184
HKG,2010,198.0056503
HND,2010,114.2783923
HPC,2010,37.23336179
HRV,2010,113.86700829999998
HTI,2010,40.20374454
HUN,2010,120.9970314
IBD,2010,78.78672667
IBT,2010,70.58344136
IDA,2010,43.93999869
IDB,2010,56.50935135
IDN,2010,87.36986824
IDX,2010,37.5416893
IND,2010,60.94154381
IRL,2010,103.23106340000001
IRN,2010,73.27808856
IRQ,2010,78.22078802
ISL,2010,106.4774231
ISR,2010,124.01915159999999
ITA,2010,157.8857589
JAM,2010,113.21972199999999
JOR,2010,91.16524748
JPN,2010,95.9116759
KAZ,2010,119.3838723
KEN,2010,59.40635121
KGZ,2010,97.29236321
KHM,2010,56.94971539
KIR,2010,10.2937033
KNA,2010,163.21201240000002
KOR,2010,102.4656157
KWT,2010,132.9979705
LAC,2010,95.72299335
LAO,2010,64.0628788
LBN,2010,57.81604547
LBR,2010,40.37944614
LBY,2010,175.87274430000002
LCA,2010,113.8593216
LCN,2010,97.15996975
LDC,2010,33.46742359
LIC,2010,29.57707462
LIE,2010,98.62754904
LKA,2010,85.67533968
LMC,2010,66.30610254
LMY,2010,69.53234617
LSO,2010,49.48172988
LTE,2010,82.61206687
LTU,2010,156.5706495
LUX,2010,143.1415132
LVA,2010,108.836776
MAC,2010,208.5138206
MAR,2010,98.88351218
MCO,2010,65.74750084
MDA,2010,62.42147427
MDG,2010,36.45921073
MDV,2010,135.16681519999997
MEA,2010,91.77876516
MEX,2010,80.09564358
MIC,2010,73.94898625
MKD,2010,103.99296679999999
MLI,2010,49.43988622
MLT,2010,109.97602909999999
MMR,2010,1.173894066
MNA,2010,81.00581835
MNE,2010,187.4174042
MNG,2010,92.30022029999999
MOZ,2010,30.69992683
MRT,2010,79.44748361
MUS,2010,95.4281204
MWI,2010,21.44048961
MYS,2010,120.0321114
NAC,2010,90.62047297
NAM,2010,92.0334102
NCL,2010,87.09565451
NER,2010,22.28267389
NGA,2010,55.07635849
NIC,2010,68.03232794
NLD,2010,114.9619098
NOR,2010,114.60142890000002
NPL,2010,34.04097965
NRU,2010,61.96901549
NZL,2010,107.7787912
OED,2010,102.034276
OMN,2010,151.44609419999998
OSS,2010,87.39975746
PAK,2010,55.27994563
PAN,2010,182.4572905
PER,2010,100.3013504
PHL,2010,88.48886596
PLW,2010,80.82428293
PNG,2010,26.11416691
POL,2010,122.49511940000001
PRE,2010,44.62209176
PRI,2010,81.95861213
PRK,2010,1.759427616
PRT,2010,115.2350903
PRY,2010,94.76374916
PSE,2010,64.19671809
PSS,2010,55.05077722
PST,2010,105.1803066
PYF,2010,81.02306206
QAT,2010,117.78350470000001
ROU,2010,118.9925842
RUS,2010,165.66101669999998
RWA,2010,35.34855585
SAS,2010,58.39414438
SAU,2010,188.0438646
SDN,2010,52.37581181
SEN,2010,65.8117968
SGP,2010,143.9164386
SLB,2010,21.88076028
SLE,2010,31.17384813
SLV,2010,124.52282749999999
SMR,2010,97.94421851
SOM,2010,5.381985195
SRB,2010,110.2776988
SSA,2010,44.633577
SSD,2010,15.77558453
SSF,2010,44.64242056
SST,2010,90.67508191
STP,2010,56.95483199
SUR,2010,98.49470169
SVK,2010,109.63526409999999
SVN,2010,103.8472851
SWE,2010,117.0629429
SWZ,2010,68.16085467
SYC,2010,128.84269809999998
SYR,2010,54.75007196
TCD,2010,24.05682131
TEA,2010,70.44253928
TEC,2010,122.3760149
TGO,2010,40.52340517
THA,2010,106.7434632
TJK,2010,78.92295793
TKM,2010,62.85610608
TLA,2010,98.92402864
TLS,2010,43.25652044
TMN,2010,81.21303183
TON,2010,52.21856788
TSA,2010,58.39414438
TSS,2010,44.64242056
TTO,2010,142.6227669
TUN,2010,104.50353559999999
TUR,2010,85.40330063
TUV,2010,15.19468186
TZA,2010,47.3179195
UGA,2010,39.5590167
UKR,2010,117.76781969999999
UMC,2010,82.06202061
URY,2010,132.0867747
USA,2010,92.26777096
UZB,2010,73.47477508
VCT,2010,121.74125910000001
VEN,2010,98.03161329
VGB,2010,170.98654390000002
VNM,2010,126.83094270000001
VUT,2010,71.94203488
WLD,2010,76.14281879
WSM,2010,48.40036784
XKX,2010,32.30209935
YEM,2010,47.87332937
ZAF,2010,98.35022629999999
ZMB,2010,40.03378954
ZWE,2010,60.64079363
AFG,2011,45.81362616
AGO,2011,49.84677338
ALB,2011,105.852915
AND,2011,77.66725972
ARB,2011,96.84512606
ARE,2011,131.0796167
ARG,2011,146.9554555
ARM,2011,111.63471509999998
ATG,2011,197.2012145
AUS,2011,105.5506209
AUT,2011,154.04952340000003
AZE,2011,110.6472854
BDI,2011,21.37194943
BEL,2011,113.45651699999999
BEN,2011,82.07742005
BFA,2011,47.76857082
BGD,2011,56.51967967
BGR,2011,141.9647632
BHR,2011,132.5078179
BHS,2011,83.09462759
BIH,2011,86.6192684
BLR,2011,113.5904037
BLZ,2011,67.34769272
BOL,2011,81.79095882
BRA,2011,118.653296
BRB,2011,122.9445169
BRN,2011,112.56655020000001
BTN,2011,69.838511
BWA,2011,143.90486669999999
CAF,2011,22.4604103
CAN,2011,77.70889847
CEB,2011,125.2909162
CHE,2011,127.5154446
CHL,2011,129.48704320000002
CHN,2011,71.6494509
CIV,2011,82.4790839
CMR,2011,50.15985545
COD,2011,23.43620874
COG,2011,88.39351294
COL,2011,101.1774872
COM,2011,30.63225248
CPV,2011,79.46746262
CRI,2011,89.63932463
CSS,2011,107.2870653
CUB,2011,11.70400913
CUW,2011,135.43905719999998
CYM,2011,167.2086112
CYP,2011,126.5596288
CZE,2011,124.61722250000001
DEU,2011,112.42259540000002
DJI,2011,22.61390179
DMA,2011,153.5958035
DNK,2011,128.4831321
DOM,2011,89.37726907
DZA,2011,97.14817842
EAP,2011,79.5362186
EAR,2011,77.49740440000001
EAS,2011,82.88085088
ECA,2011,119.01886429999999
ECS,2011,120.3732378
ECU,2011,100.5827321
EGY,2011,98.69381667
EMU,2011,120.4984679
ERI,2011,7.527725817
ESP,2011,111.6945012
EST,2011,136.0294311
ETH,2011,15.6719216
EUU,2011,121.52086909999998
FCS,2011,44.79812752
FIN,2011,165.8615394
FJI,2011,84.19721373
FRA,2011,94.61229513
FRO,2011,122.2738013
FSM,2011,26.67955534
GAB,2011,140.69676809999999
GBR,2011,120.5248128
GEO,2011,108.55980259999998
GHA,2011,83.37042346
GIB,2011,96.69165774
GIN,2011,46.64462416
GMB,2011,75.81447796
GNB,2011,46.87390634
GNQ,2011,48.5239443
GRC,2011,111.9946119
GRD,2011,113.1643507
GRL,2011,103.8725421
GTM,2011,130.3054673
GUY,2011,70.3108129
HIC,2011,113.1757701
HKG,2011,218.2648621
HND,2011,95.06593287
HPC,2011,45.08495278
HRV,2011,118.59546929999999
HTI,2011,41.58284094
HUN,2011,118.1317201
IBD,2011,87.54900623
IBT,2011,78.9427988
IDA,2011,51.29825367
IDB,2011,61.64180355
IDN,2011,101.9132298
IDX,2011,46.01532825
IND,2011,71.49252962
IRL,2011,106.8664733
IRN,2011,75.08948655
IRQ,2011,83.05533225
ISL,2011,106.37176399999998
ISR,2011,122.8780169
ITA,2011,161.1720125
JAM,2011,104.22749470000001
JOR,2011,97.64728405
JPN,2011,103.31688270000001
KAZ,2011,153.0610945
KEN,2011,65.03449165
KGZ,2011,113.758549
KHM,2011,94.60559671
KIR,2011,13.16553357
KNA,2011,155.7222885
KOR,2011,105.46463929999999
KWT,2011,155.7470502
LAC,2011,104.39343570000001
LAO,2011,86.34569749
LBN,2011,66.44814924
LBR,2011,50.29659413
LBY,2011,160.0655885
LCA,2011,123.3479925
LCN,2011,105.8080264
LDC,2011,42.20316465
LIC,2011,36.41406004
LIE,2011,101.8653735
LKA,2011,89.80782751
LMC,2011,76.44046612
LMY,2011,77.85910577
LSO,2011,61.5012167
LTE,2011,90.27006551
LTU,2011,160.14773290000002
LUX,2011,147.30650659999998
LVA,2011,110.28797150000001
MAC,2011,245.6636506
MAR,2011,111.5066406
MCO,2011,88.24394848
MDA,2011,78.87059701
MDG,2011,39.92266912
MDV,2011,139.4102419
MEA,2011,98.32540631
MEX,2011,81.75190485
MIC,2011,82.50483691
MKD,2011,106.79068190000001
MLI,2011,69.75324517
MLT,2011,124.9055574
MMR,2011,2.43891734
MNA,2011,87.92825961
MNE,2011,185.3778368
MNG,2011,106.2068445
MOZ,2011,32.47688661
MRT,2011,92.11145408
MUS,2011,103.438629
MWI,2011,26.410517499999997
MYS,2011,127.9583696
NAC,2011,93.67878096
NAM,2011,101.7525402
NCL,2011,88.42889043
NER,2011,27.71220477
NGA,2011,58.45475445
NIC,2011,81.71272458
NLD,2011,118.4674415
NOR,2011,115.70463170000001
NPL,2011,49.38563053
NRU,2011,66.53426018
NZL,2011,109.08239979999999
OED,2011,105.47861529999999
OMN,2011,147.92643
OSS,2011,96.36319493
PAK,2011,59.39479364
PAN,2011,181.72021830000003
PER,2011,110.92489840000002
PHL,2011,98.55576616
PLW,2011,87.03860242
PNG,2011,32.11905893
POL,2011,131.0116839
PRE,2011,51.41482925
PRI,2011,87.31722952
PRK,2011,4.05294853
PRT,2011,116.7012162
PRY,2011,103.0798506
PSE,2011,69.52308496
PSS,2011,63.04355117
PST,2011,108.7202331
PYF,2011,83.23820126
QAT,2011,113.083049
ROU,2011,115.16115829999998
RUS,2011,141.7866096
RWA,2011,43.19489969
SAS,2011,68.22691437
SAU,2011,191.0315025
SDN,2011,70.88093666
SEN,2011,71.75851664
SGP,2011,148.0782486
SLB,2011,50.75925033
SLE,2011,32.56013798
SLV,2011,133.9032114
SMR,2011,112.01478159999999
SOM,2011,14.54392552
SRB,2011,113.5908679
SSA,2011,52.81315867
SSD,2011,18.30998996
SSF,2011,52.82190037
SST,2011,96.64973033
STP,2011,62.34310984
SUR,2011,99.69038396
SVK,2011,110.6143222
SVN,2011,105.71646000000001
SWE,2011,120.9950659
SWZ,2011,71.50339588
SYC,2011,137.7773908
SYR,2011,61.27081563
TCD,2011,29.65507617
TEA,2011,80.47337658
TEC,2011,120.04718670000001
TGO,2011,40.86352778
THA,2011,114.70801110000001
TJK,2011,82.15643759999999
TKM,2011,102.43357040000001
TLA,2011,107.7305598
TLS,2011,55.17229918
TMN,2011,88.15629232
TON,2011,53.10828296
TSA,2011,68.22691437
TSS,2011,52.82190037
TTO,2011,136.6734073
TUN,2011,115.32111699999999
TUR,2011,88.9417952
TUV,2011,20.03197592
TZA,2011,56.19549248
UGA,2011,49.87635009
UKR,2011,121.94160659999999
UMC,2011,88.9952777
URY,2011,141.2145504
USA,2011,95.44904589
UZB,2011,87.79991103
VCT,2011,121.68931640000001
VEN,2011,99.63349674
VGB,2011,164.5432395
VNM,2011,143.2610195
VUT,2011,56.44109078
WLD,2011,83.69515112
YEM,2011,49.00958468
ZAF,2011,123.0680361
ZMB,2011,58.2217415
ZWE,2011,71.34923418
ABW,2012,131.6302652
AFG,2012,49.22797697
AGO,2012,50.92059955
ALB,2012,120.10585790000002
AND,2012,77.48067987
ARB,2012,102.6749138
ARE,2012,150.68760419999998
ARG,2012,154.059023
ARM,2012,115.20691459999999
ATG,2012,140.8941588
AUS,2012,106.2611564
AUT,2012,159.8169515
AZE,2012,109.2880368
BDI,2012,24.30379533
BEL,2012,111.07782900000001
BEN,2012,86.41824256
BFA,2012,60.20127144
BGD,2012,64.35516997
BGR,2012,146.9965584
BHR,2012,163.3841919
BHS,2012,82.51188171
BIH,2012,93.13639607
BLR,2012,113.37388600000001
BLZ,2012,51.01272189
BMU,2012,140.5687628
BOL,2012,91.47719586
BRA,2012,124.60588519999999
BRB,2012,123.1211733
BRN,2012,117.73256909999999
BTN,2012,79.9465778
BWA,2012,151.09788600000002
CAF,2012,25.7666098
CAN,2012,79.3768289
CEB,2012,129.97174479999998
CHE,2012,131.8813583
CHL,2012,137.589055
CHN,2012,80.34603793
CIV,2012,83.99950843
CMR,2012,61.00952443
COD,2012,29.11107004
COG,2012,94.96552148
COL,2012,106.4907095
COM,2012,39.16595637
CPV,2012,84.18062882
CRI,2012,114.72017920000002
CSS,2012,103.5258689
CUB,2012,14.93852238
CUW,2012,132.2219136
CYM,2012,167.63458730000002
CYP,2012,128.29830230000002
CZE,2012,127.79062069999999
DEU,2012,114.11263570000001
DJI,2012,24.47401735
DMA,2012,154.0195871
DNK,2012,129.9747296
DOM,2012,89.96346359
DZA,2012,100.384679
EAP,2012,88.33071988
EAR,2012,79.68498244
EAS,2012,91.22488297
ECA,2012,121.18970279999999
ECS,2012,122.46559920000001
ECU,2012,106.35021699999999
EGY,2012,112.00681399999999
EMU,2012,121.8540697
ERI,2012,9.39303406
ESP,2012,107.6536439
EST,2012,151.1345197
ETH,2012,22.13367446
EUU,2012,123.4068519
FCS,2012,50.46274572
FIN,2012,172.12180759999998
FJI,2012,99.2763583
FRA,2012,97.94818377
FRO,2012,122.73895870000001
FSM,2012,29.86718466
GAB,2012,146.18244919999998
GBR,2012,121.3932216
GEO,2012,115.6116991
GHA,2012,98.54586684
GIB,2012,103.2812221
GIN,2012,52.42849932
GMB,2012,80.11446641
GNB,2012,65.37113570000001
GNQ,2012,48.5920649
GRC,2012,123.9228745
GRD,2012,120.9091078
GRL,2012,105.2859926
GTM,2012,136.1233169
GUY,2012,72.41828491
HIC,2012,115.5758771
HKG,2012,232.55129100000002
HND,2012,85.29449786
HPC,2012,51.02396348
HRV,2012,115.7237473
HTI,2012,59.45750288
HUN,2012,117.386504
IBD,2012,91.82287871
IBT,2012,83.57941445
IDA,2012,57.42672312
IDB,2012,67.24862837
IDN,2012,113.4883118
IDX,2012,52.40419825
IND,2012,68.31524817
IRL,2012,108.7990577
IRN,2012,76.98918841
IRQ,2012,83.90088044
ISL,2012,108.12585209999999
ISR,2012,121.1432456
ITA,2012,162.3070852
JAM,2012,95.52469766
JOR,2012,111.0543164
JPN,2012,109.89359579999999
KAZ,2012,180.4934178
KEN,2012,69.30390445
KGZ,2012,120.9243102
KHM,2012,129.25932450000002
KIR,2012,16.92206449
KNA,2012,152.3442981
KOR,2012,107.1189423
KWT,2012,152.2909486
LAC,2012,109.0348847
LAO,2012,66.72325212
LBN,2012,67.81206412
LBR,2012,57.54584699
LBY,2012,152.5196365
LCA,2012,122.27845520000001
LCN,2012,110.38215509999999
LDC,2012,48.5595294
LIC,2012,41.59065854
LIE,2012,98.5388502
LKA,2012,94.15682378
LMC,2012,79.09308696
LMY,2012,82.46676136
LSO,2012,76.66598511
LTE,2012,97.92803546
LTU,2012,164.0835629
LUX,2012,143.412256
LVA,2012,127.1557591
MAC,2012,286.05415580000005
MAR,2012,117.37095649999999
MCO,2012,91.04498079999999
MDA,2012,87.94042801
MDG,2012,39.28374931
MDV,2012,141.11147749999998
MEA,2012,103.3221421
MEX,2012,85.89038906
MIC,2012,87.10833886
MKD,2012,107.77051100000001
MLI,2012,91.44740859999999
MLT,2012,126.1774879
MMR,2012,7.2541301439999994
MNA,2012,93.74206734
MNE,2012,158.304749
MNG,2012,119.48905690000001
MOZ,2012,35.41449138
MRT,2012,108.604297
MUS,2012,118.53324479999999
MWI,2012,30.18244656
MYS,2012,142.16468730000003
NAC,2012,95.30652912
NAM,2012,97.81527377
NCL,2012,88.62357234
NER,2012,30.32018167
NGA,2012,67.43921445
NIC,2012,97.81358242
NLD,2012,117.42012790000001
NOR,2012,115.63299740000002
NPL,2012,61.53811439
NRU,2012,67.06114398
NZL,2012,110.1498795
OED,2012,108.0256652
OMN,2012,150.8732775
OSS,2012,103.20472029999999
PAK,2012,64.15589184
PAN,2012,164.7886584
PER,2012,99.5976824
PHL,2012,104.90234790000001
PLW,2012,97.22789116
PNG,2012,35.49992983
POL,2012,141.4867678
PRE,2012,56.99237896
PRI,2012,86.23313763
PRK,2012,6.854660432999999
PRT,2012,113.2169513
PRY,2012,105.79598610000001
PSE,2012,73.90418602
PSS,2012,69.59353519
PST,2012,111.16136340000001
PYF,2012,84.61066625
QAT,2012,118.4482483
ROU,2012,112.9157583
RUS,2012,144.4957561
RWA,2012,53.94243973
SAS,2012,67.37277495
SAU,2012,181.787624
SDN,2012,76.41808263
SEN,2012,85.58911242
SGP,2012,150.2492981
SLB,2012,54.33682874
SLE,2012,32.92323791
SLV,2012,138.6519199
SMR,2012,112.13206670000001
SOM,2012,18.08815585
SRB,2012,102.2122875
SSA,2012,59.31669879
SSD,2012,22.74154462
SSF,2012,59.32558497
SST,2012,101.2168188
STP,2012,64.84575699
SUR,2012,105.14074029999999
SVK,2012,112.5501557
SVN,2012,108.9092697
SWE,2012,124.1609811
SWZ,2012,74.58620869
SXM,2012,195.941138
SYC,2012,147.3818343
SYR,2012,63.50648979999999
TCD,2012,34.43385283
TEA,2012,89.33960633
TEC,2012,122.8733015
TGO,2012,48.89773243
THA,2012,125.3199593
TJK,2012,82.89697498
TKM,2012,111.99908880000001
TLA,2012,112.34415130000001
TLS,2012,54.81052856
TMN,2012,93.98881008
TON,2012,54.50811295
TSA,2012,67.37277495
TSS,2012,59.32558497
TTO,2012,140.06963019999998
TUN,2012,118.4095753
TUR,2012,90.66255197
TUV,2012,26.07319117
TZA,2012,57.84809820000001
UGA,2012,47.32928353
UKR,2012,130.8590206
UMC,2012,95.74723167
URY,2012,147.83947790000002
USA,2012,97.06859919
UZB,2012,68.84378307
VCT,2012,117.1134781
VEN,2012,104.1151279
VGB,2012,169.9930192
VNM,2012,146.6268374
VUT,2012,58.55093608
WLD,2012,87.90751046
WSM,2012,53.04486247
YEM,2012,56.796873700000006
ZAF,2012,129.4540207
ZMB,2012,72.75884453
ZWE,2012,96.17835099
ABW,2013,134.5495788
AFG,2013,52.08357627
AGO,2013,51.06592034
ALB,2013,126.9369686
AND,2013,79.14799317
ARB,2013,107.30386409999998
ARE,2013,174.64344619999997
ARG,2013,159.63946130000002
ARM,2013,115.4848446
ATG,2013,124.9595699
AUS,2013,107.2461548
AUT,2013,155.1157881
AZE,2013,107.9339038
BDI,2013,26.59070882
BEL,2013,110.4106783
BEN,2013,96.23029067
BFA,2013,65.84096268
BGD,2013,76.29745621
BGR,2013,143.8504446
BHR,2013,168.0717065
BHS,2013,78.16564035
BIH,2013,98.46759702
BLR,2013,117.94378859999999
BLZ,2013,50.50836672
BMU,2013,146.4604106
BOL,2013,98.89329513
BRA,2013,134.8514284
BRB,2013,108.2350789
BRN,2013,115.9222691
BTN,2013,76.64159992
BWA,2013,157.41631230000002
CAF,2013,30.58266921
CAN,2013,80.34784611
CEB,2013,132.4652254
CHE,2013,136.25358530000003
CHL,2013,134.65742580000003
CHN,2013,88.30574902
CIV,2013,87.79127782
CMR,2013,70.95374098
COD,2013,39.56330156
COG,2013,100.8003873
COL,2013,108.17201999999999
COM,2013,46.86414792
CPV,2013,97.59842735
CRI,2013,149.9751271
CSS,2013,108.63446200000001
CUB,2013,17.68808824
CUW,2013,129.7894052
CYM,2013,163.5787226
CYP,2013,128.16095570000002
CZE,2013,129.59200149999998
DEU,2013,123.23348329999999
DJI,2013,27.63782799
DMA,2013,131.76608090000002
DNK,2013,124.7068318
DOM,2013,91.56247587
DZA,2013,103.6101395
EAP,2013,95.33565819
EAR,2013,83.38014140000001
EAS,2013,97.85111732
ECA,2013,125.1137348
ECS,2013,124.89522020000001
ECU,2013,105.8489672
EGY,2013,112.78250690000002
EMU,2013,122.80577930000001
ERI,2013,10.81363751
ESP,2013,106.87853359999998
EST,2013,146.1207282
ETH,2013,26.88750898
EUU,2013,124.527184
FCS,2013,57.98827882
FIN,2013,136.2607929
FJI,2013,107.4858365
FRA,2013,99.10863425
FRO,2013,120.58590159999999
FSM,2013,29.63672753
GAB,2013,151.07989730000003
GBR,2013,121.06665670000001
GEO,2013,123.3264447
GHA,2013,105.33244109999998
GIN,2013,68.26949356
GMB,2013,94.1509753
GNB,2013,57.02448954
GNQ,2013,47.45232546
GRC,2013,116.5555142
GRD,2013,122.95460849999999
GRL,2013,107.06562199999999
GTM,2013,139.2447628
GUY,2013,73.09969247
HIC,2013,117.35550900000001
HKG,2013,239.43665609999996
HND,2013,88.27887096
HPC,2013,57.11313989
HRV,2013,110.3918348
HTI,2013,68.84360871
HUN,2013,117.8606544
IBD,2013,96.69241671
IBT,2013,88.67587009
IDA,2013,63.55286955
IDB,2013,71.43067103
IDN,2013,124.392499
IDX,2013,59.51879082
IND,2013,69.19699374
IRL,2013,105.7496368
IRN,2013,85.30929143
IRQ,2013,97.86757266
ISL,2013,108.88696680000001
ISR,2013,122.82088279999999
ITA,2013,160.99087649999998
JAM,2013,99.56218045
JOR,2013,121.0705081
JPN,2013,115.2542733
KAZ,2013,178.3430714
KEN,2013,69.92534333
KGZ,2013,117.55593799999998
KHM,2013,134.8600177
KIR,2013,18.5373992
KNA,2013,152.9872246
KOR,2013,108.6107086
KWT,2013,181.7730157
LAC,2013,115.0277135
LAO,2013,70.51517557
LBN,2013,65.69833496
LBR,2013,60.04177167
LBY,2013,161.9417248
LCA,2013,119.4633632
LCN,2013,116.0146676
LDC,2013,55.78314471
LIC,2013,48.58698215
LIE,2013,104.04234579999999
LKA,2013,98.31633729
LMC,2013,82.04119617
LMY,2013,87.57422208
LSO,2013,88.25578128
LTE,2013,104.776206
LTU,2013,151.7472966
LUX,2013,145.3057726
LVA,2013,125.0882048
MAC,2013,298.290357
MAR,2013,125.8279977
MCO,2013,96.10579659
MDA,2013,90.72895905
MDG,2013,36.84955374
MDV,2013,150.4262584
MEA,2013,108.76549979999999
MEX,2013,89.83415248
MIC,2013,92.05802484
MKD,2013,107.76386310000001
MLI,2013,120.0580321
MLT,2013,130.62318290000002
MMR,2013,13.17657628
MNA,2013,99.29211297
MNE,2013,158.68283449999998
MNG,2013,99.85401440000001
MOZ,2013,48.51691587
MRT,2013,104.47154599999999
MUS,2013,122.1552078
MWI,2013,33.39824788
MYS,2013,145.9333957
NAC,2013,96.41542530000001
NAM,2013,122.1358061
NCL,2013,91.01505438
NER,2013,37.86313016
NGA,2013,74.08115012
NIC,2013,112.31304399999999
NLD,2013,115.5757277
NOR,2013,112.0602899
NPL,2013,79.36416868
NZL,2013,105.47713130000001
OED,2013,109.7760021
OMN,2013,149.2089101
OSS,2013,110.36002920000001
PAK,2013,66.78696418
PAN,2013,161.7713766
PER,2013,100.06485529999999
PHL,2013,103.9971193
PLW,2013,101.92548000000001
PNG,2013,38.51892178
POL,2013,149.3074631
PRE,2013,63.04678066
PRI,2013,88.04997234
PRK,2013,9.707375965
PRT,2013,114.49411780000001
PRY,2013,108.34098279999999
PSE,2013,73.61753936
PSS,2013,72.29045426
PST,2013,112.92988490000002
PYF,2013,90.03691811
QAT,2013,141.6755044
ROU,2013,113.79454080000001
RUS,2013,151.2556334
RWA,2013,61.87054978
SAS,2013,69.77494807
SAU,2013,176.7066942
SDN,2013,74.60472776
SEN,2013,95.29362905
SGP,2013,154.7214323
SLB,2013,56.55253651
SLE,2013,58.27521958
SLV,2013,143.5014132
SMR,2013,112.98497830000001
SOM,2013,39.67482109
SRB,2013,103.1373025
SSA,2013,65.53304353
SSD,2013,27.55401599
SSF,2013,65.54105862
SST,2013,107.7261168
STP,2013,65.24595626
SUR,2013,158.7089866
SVK,2013,114.50990230000001
SVN,2013,110.6859547
SWE,2013,124.91524240000001
SWZ,2013,82.16458127
SYC,2013,146.4639435
SYR,2013,62.77893855
TCD,2013,34.50146451
TEA,2013,96.39332168
TEC,2013,127.02859
TGO,2013,61.29638252
THA,2013,137.72054269999998
TJK,2013,93.51508709
TKM,2013,114.14216440000001
TLA,2013,118.0592166
TLS,2013,56.36030362
TMN,2013,99.61255356
TON,2013,56.50106124
TSA,2013,69.77494807
TSS,2013,65.54105862
TTO,2013,143.5967121
TUN,2013,116.0633787
TUR,2013,91.749337
TUV,2013,31.31620153
TZA,2013,56.60282982
UGA,2013,50.62023108
UKR,2013,138.4411243
UMC,2013,102.92864940000001
URY,2013,155.4222036
USA,2013,98.19768385
UZB,2013,71.82796594
VCT,2013,115.42597260000001
VEN,2013,103.7441238
VGB,2013,185.1353694
VNM,2013,136.343827
VUT,2013,49.58170164
WLD,2013,92.43855365
WSM,2013,52.37418597
YEM,2013,66.98463827
ZAF,2013,143.17265769999997
ZMB,2013,69.64640308
ZWE,2013,102.1182479
ABW,2014,134.6194615
AFG,2014,55.15951463
AGO,2014,52.15898327
ALB,2014,115.9979353
AND,2014,83.62390012
ARB,2014,106.9236201
ARE,2014,182.53423669999998
ARG,2014,143.61583159999998
ARM,2014,118.7723634
ATG,2014,129.6871286
AUS,2014,106.2025331
AUT,2014,150.345714
AZE,2014,111.01346129999999
BDI,2014,32.4376271
BEL,2014,113.4877626
BEN,2014,84.18939764
BFA,2014,71.04725171
BGD,2014,82.10473758
BGR,2014,130.93279740000003
BHR,2014,174.3161125
BHS,2014,84.94710401
BIH,2014,100.260848
BLR,2014,120.8889669
BLZ,2014,48.75964298
BMU,2014,92.90678244
BOL,2014,97.60728909
BRA,2014,138.4511833
BRB,2014,107.2430185
BRN,2014,110.31922859999999
BTN,2014,86.85510844
BWA,2014,163.29012769999997
CAF,2014,25.88652999
CAN,2014,80.72209502
CEB,2014,131.6260995
CHE,2014,135.876155
CHL,2014,133.3451921
CHN,2014,91.89962887
CIV,2014,97.60192256
CMR,2014,75.12199179999999
COD,2014,50.29719681
COG,2014,104.076947
COL,2014,117.80495259999998
